id,name,price,stockQuantity
P2586,Sản phẩm 2586,37688.97,11
P2587,Sản phẩm 2587,18057.16,73
P2588,Sản phẩm 2588,90175.41,22
P2589,Sản phẩm 2589,86548.8,72
P2590,Sản phẩm 2590,36794.17,222
P2591,Sản phẩm 2591,75881.63,260
P2592,Sản phẩm 2592,50560.25,258
P2593,Sản phẩm 2593,42678.29,344
P2594,Sản phẩm 2594,70473.1,201
P2595,Sản phẩm 2595,12521.62,389
P2596,Sản phẩm 2596,83610.84,90
P2597,Sản phẩm 2597,83070.48,92
P2598,Sản phẩm 2598,91033.69,299
P2599,Sản phẩm 2599,65477.51,173
P2600,Sản phẩm 2600,52094.2,95
P2601,Sản phẩm 2601,96887.6,117
P2602,Sản phẩm 2602,68057.79,206
P2603,Sản phẩm 2603,36580.51,156
P2604,Sản phẩm 2604,2027.76,158
P2605,Sản phẩm 2605,55908.14,267
P2606,Sản phẩm 2606,44124.82,220
P2607,Sản phẩm 2607,29728.48,91
P2608,Sản phẩm 2608,65929.85,1
P2609,Sản phẩm 2609,14791.03,151
P2610,Sản phẩm 2610,15811.49,363
P2611,Sản phẩm 2611,77245.68,176
P2612,Sản phẩm 2612,17870.62,102
P2613,Sản phẩm 2613,31645.84,402
P2614,Sản phẩm 2614,60167.98,377
P2615,Sản phẩm 2615,88812.47,328
P2616,Sản phẩm 2616,14803.98,344
P2617,Sản phẩm 2617,51836.87,283
P2618,Sản phẩm 2618,3592.88,459
P2619,Sản phẩm 2619,12004.33,198
P2620,Sản phẩm 2620,69182.99,377
P2621,Sản phẩm 2621,35699.65,464
P2622,Sản phẩm 2622,2643.95,68
P2623,Sản phẩm 2623,8946.83,405
P2624,Sản phẩm 2624,37833.34,228
P2625,Sản phẩm 2625,42884.29,138
P2626,Sản phẩm 2626,38635.27,484
P2627,Sản phẩm 2627,39527.74,410
P2628,Sản phẩm 2628,78387.09,42
P2629,Sản phẩm 2629,9855.11,165
P2630,Sản phẩm 2630,4307.29,358
P2631,Sản phẩm 2631,26882.44,379
P2632,Sản phẩm 2632,78896.93,231
P2633,Sản phẩm 2633,6923.19,155
P2634,Sản phẩm 2634,79478.85,41
P2635,Sản phẩm 2635,22263.65,155
P2636,Sản phẩm 2636,50811.22,351
P2637,Sản phẩm 2637,17521.52,441
P2638,Sản phẩm 2638,40551.92,1
P2639,Sản phẩm 2639,42339.1,373
P2640,Sản phẩm 2640,24496.55,372
P2641,Sản phẩm 2641,10367.91,234
P2642,Sản phẩm 2642,56200.0,226
P2643,Sản phẩm 2643,77797.56,144
P2644,Sản phẩm 2644,80164.61,369
P2645,Sản phẩm 2645,84074.8,427
P2646,Sản phẩm 2646,72880.77,82
P2647,Sản phẩm 2647,19121.85,308
P2648,Sản phẩm 2648,34528.86,65
P2649,Sản phẩm 2649,52680.43,170
P2650,Sản phẩm 2650,61043.13,327
P2651,Sản phẩm 2651,15145.73,249
P2652,Sản phẩm 2652,35825.25,270
P2653,Sản phẩm 2653,94243.28,308
P2654,Sản phẩm 2654,13466.56,248
P2655,Sản phẩm 2655,19889.48,162
P2656,Sản phẩm 2656,47523.34,259
P2657,Sản phẩm 2657,16721.78,45
P2658,Sản phẩm 2658,88085.76,345
P2659,Sản phẩm 2659,28256.9,48
P2660,Sản phẩm 2660,24526.38,155
P2661,Sản phẩm 2661,51240.59,485
P2662,Sản phẩm 2662,55081.05,432
P2663,Sản phẩm 2663,50662.66,294
P2664,Sản phẩm 2664,57717.83,227
P2665,Sản phẩm 2665,80984.51,215
P2666,Sản phẩm 2666,37463.25,11
P2667,Sản phẩm 2667,3013.26,209
P2668,Sản phẩm 2668,6377.84,362
P2669,Sản phẩm 2669,81491.58,350
P2670,Sản phẩm 2670,12750.28,471
P2671,Sản phẩm 2671,73462.77,23
P2672,Sản phẩm 2672,74602.98,142
P2673,Sản phẩm 2673,71717.91,422
P2674,Sản phẩm 2674,28690.18,107
P2675,Sản phẩm 2675,66899.79,97
P2676,Sản phẩm 2676,65926.34,493
P2677,Sản phẩm 2677,31849.17,427
P2678,Sản phẩm 2678,90138.67,226
P2679,Sản phẩm 2679,47828.76,88
P2680,Sản phẩm 2680,88718.33,105
P2681,Sản phẩm 2681,57459.72,178
P2682,Sản phẩm 2682,72552.59,62
P2683,Sản phẩm 2683,74239.55,107
P2684,Sản phẩm 2684,88208.75,2
P2685,Sản phẩm 2685,68528.31,160
P2686,Sản phẩm 2686,79361.44,134
P2687,Sản phẩm 2687,33473.72,133
P2688,Sản phẩm 2688,29536.12,491
P2689,Sản phẩm 2689,31127.33,277
P2690,Sản phẩm 2690,97417.52,356
P2691,Sản phẩm 2691,28504.42,191
P2692,Sản phẩm 2692,86655.85,264
P2693,Sản phẩm 2693,24243.66,342
P2694,Sản phẩm 2694,42105.38,202
P2695,Sản phẩm 2695,82197.29,36
P2696,Sản phẩm 2696,12168.53,325
P2697,Sản phẩm 2697,69659.44,54
P2698,Sản phẩm 2698,31966.09,481
P2699,Sản phẩm 2699,24063.3,77
P2700,Sản phẩm 2700,2854.76,354
P2701,Sản phẩm 2701,16198.43,179
P2702,Sản phẩm 2702,63143.75,398
P2703,Sản phẩm 2703,58126.54,440
P2704,Sản phẩm 2704,49028.5,265
P2705,Sản phẩm 2705,25467.03,257
P2706,Sản phẩm 2706,76477.07,65
P2707,Sản phẩm 2707,77606.03,464
P2708,Sản phẩm 2708,91214.43,95
P2709,Sản phẩm 2709,72895.37,34
P2710,Sản phẩm 2710,86523.46,272
P2711,Sản phẩm 2711,60527.35,210
P2712,Sản phẩm 2712,50175.61,234
P2713,Sản phẩm 2713,76120.65,390
P2714,Sản phẩm 2714,66686.7,349
P2715,Sản phẩm 2715,22292.25,139
P2716,Sản phẩm 2716,56898.81,485
P2717,Sản phẩm 2717,58125.58,154
P2718,Sản phẩm 2718,57231.79,188
P2719,Sản phẩm 2719,27444.24,13
P2720,Sản phẩm 2720,49822.71,397
P2721,Sản phẩm 2721,18445.91,152
P2722,Sản phẩm 2722,84724.73,175
P2723,Sản phẩm 2723,94748.55,133
P2724,Sản phẩm 2724,24357.45,185
P2725,Sản phẩm 2725,26210.8,88
P2726,Sản phẩm 2726,45475.85,467
P2727,Sản phẩm 2727,74450.21,284
P2728,Sản phẩm 2728,40600.28,365
P2729,Sản phẩm 2729,75283.72,182
P2730,Sản phẩm 2730,46727.85,372
P2731,Sản phẩm 2731,95042.82,10
P2732,Sản phẩm 2732,31319.2,243
P2733,Sản phẩm 2733,35175.71,266
P2734,Sản phẩm 2734,92145.95,269
P2735,Sản phẩm 2735,86424.55,215
P2736,Sản phẩm 2736,83020.15,294
P2737,Sản phẩm 2737,9242.79,51
P2738,Sản phẩm 2738,99831.78,28
P2739,Sản phẩm 2739,13216.49,210
P2740,Sản phẩm 2740,79487.95,281
P2741,Sản phẩm 2741,10854.23,83
P2742,Sản phẩm 2742,21684.6,238
P2743,Sản phẩm 2743,29548.85,465
P2744,Sản phẩm 2744,50955.86,312
P2745,Sản phẩm 2745,5872.95,99
P2746,Sản phẩm 2746,74283.95,135
P2747,Sản phẩm 2747,35204.5,366
P2748,Sản phẩm 2748,55498.22,382
P2749,Sản phẩm 2749,89257.92,454
P2750,Sản phẩm 2750,34034.1,120
P2751,Sản phẩm 2751,38493.41,103
P2752,Sản phẩm 2752,79803.86,319
P2753,Sản phẩm 2753,75193.38,212
P2754,Sản phẩm 2754,17501.4,162
P2755,Sản phẩm 2755,18518.55,320
P2756,Sản phẩm 2756,93415.68,366
P2757,Sản phẩm 2757,78495.9,104
P2758,Sản phẩm 2758,28989.29,246
P2759,Sản phẩm 2759,83990.09,457
P2760,Sản phẩm 2760,86184.03,157
P2761,Sản phẩm 2761,21478.52,214
P2762,Sản phẩm 2762,85938.44,260
P2763,Sản phẩm 2763,60281.77,96
P2764,Sản phẩm 2764,2286.85,77
P2765,Sản phẩm 2765,10831.79,427
P2766,Sản phẩm 2766,87771.15,45
P2767,Sản phẩm 2767,99862.72,244
P2768,Sản phẩm 2768,97515.26,366
P2769,Sản phẩm 2769,22610.37,248
P2770,Sản phẩm 2770,24653.35,253
P2771,Sản phẩm 2771,57327.53,88
P2772,Sản phẩm 2772,72250.75,435
P2773,Sản phẩm 2773,48879.89,227
P2774,Sản phẩm 2774,86917.44,294
P2775,Sản phẩm 2775,6195.63,413
P2776,Sản phẩm 2776,34093.1,171
P2777,Sản phẩm 2777,78378.75,294
P2778,Sản phẩm 2778,10597.66,52
P2779,Sản phẩm 2779,75090.17,296
P2780,Sản phẩm 2780,6609.11,349
P2781,Sản phẩm 2781,39357.75,139
P2782,Sản phẩm 2782,57056.95,274
P2783,Sản phẩm 2783,55628.27,455
P2784,Sản phẩm 2784,71143.82,56
P2785,Sản phẩm 2785,81086.38,313
P2786,Sản phẩm 2786,57842.23,477
P2787,Sản phẩm 2787,20090.33,477
P2788,Sản phẩm 2788,40929.23,477
P2789,Sản phẩm 2789,49633.13,441
P2790,Sản phẩm 2790,75386.24,377
P2791,Sản phẩm 2791,39416.6,163
P2792,Sản phẩm 2792,85988.55,464
P2793,Sản phẩm 2793,52656.45,12
P2794,Sản phẩm 2794,49489.87,252
P2795,Sản phẩm 2795,74042.09,477
P2796,Sản phẩm 2796,28977.7,216
P2797,Sản phẩm 2797,41155.26,37
P2798,Sản phẩm 2798,10715.11,307
P2799,Sản phẩm 2799,61961.81,22
P2800,Sản phẩm 2800,54489.2,271
P2801,Sản phẩm 2801,1243.23,404
P2802,Sản phẩm 2802,82568.28,466
P2803,Sản phẩm 2803,35587.24,400
P2804,Sản phẩm 2804,64249.14,201
P2805,Sản phẩm 2805,91463.65,486
P2806,Sản phẩm 2806,63913.04,62
P2807,Sản phẩm 2807,29404.03,181
P2808,Sản phẩm 2808,93024.4,282
P2809,Sản phẩm 2809,9138.37,176
P2810,Sản phẩm 2810,53989.63,194
P2811,Sản phẩm 2811,99052.56,75
P2812,Sản phẩm 2812,41774.76,482
P2813,Sản phẩm 2813,48622.73,462
P2814,Sản phẩm 2814,86335.92,284
P2815,Sản phẩm 2815,49653.07,210
P2816,Sản phẩm 2816,4966.64,74
P2817,Sản phẩm 2817,18710.35,144
P2818,Sản phẩm 2818,53289.22,375
P2819,Sản phẩm 2819,7541.19,418
P2820,Sản phẩm 2820,38921.52,164
P2821,Sản phẩm 2821,2220.26,278
P2822,Sản phẩm 2822,37017.28,188
P2823,Sản phẩm 2823,25219.95,91
P2824,Sản phẩm 2824,73393.29,465
P2825,Sản phẩm 2825,50982.91,173
P2826,Sản phẩm 2826,92364.47,197
P2827,Sản phẩm 2827,98393.29,153
P2828,Sản phẩm 2828,43706.23,166
P2829,Sản phẩm 2829,40800.24,356
P2830,Sản phẩm 2830,58596.24,138
P2831,Sản phẩm 2831,18358.9,483
P2832,Sản phẩm 2832,5057.46,156
P2833,Sản phẩm 2833,48472.0,172
P2834,Sản phẩm 2834,39394.88,133
P2835,Sản phẩm 2835,70295.3,459
P2836,Sản phẩm 2836,57973.67,186
P2837,Sản phẩm 2837,76413.82,284
P2838,Sản phẩm 2838,28152.61,483
P2839,Sản phẩm 2839,24655.73,473
P2840,Sản phẩm 2840,70565.57,436
P2841,Sản phẩm 2841,96383.1,428
P2842,Sản phẩm 2842,32251.38,293
P2843,Sản phẩm 2843,29590.65,134
P2844,Sản phẩm 2844,24183.48,396
P2845,Sản phẩm 2845,7110.37,145
P2846,Sản phẩm 2846,60978.27,108
P2847,Sản phẩm 2847,80046.04,237
P2848,Sản phẩm 2848,80375.89,193
P2849,Sản phẩm 2849,31932.59,406
P2850,Sản phẩm 2850,48859.21,323
P2851,Sản phẩm 2851,51938.79,394
P2852,Sản phẩm 2852,51226.23,404
P2853,Sản phẩm 2853,14433.05,239
P2854,Sản phẩm 2854,91479.92,177
P2855,Sản phẩm 2855,97510.86,205
P2856,Sản phẩm 2856,22760.0,195
P2857,Sản phẩm 2857,68410.9,376
P2858,Sản phẩm 2858,24216.54,436
P2859,Sản phẩm 2859,33199.13,278
P2860,Sản phẩm 2860,70716.59,478
P2861,Sản phẩm 2861,65866.25,275
P2862,Sản phẩm 2862,8667.97,130
P2863,Sản phẩm 2863,26106.23,404
P2864,Sản phẩm 2864,23035.28,322
P2865,Sản phẩm 2865,98852.56,117
P2866,Sản phẩm 2866,51646.16,137
P2867,Sản phẩm 2867,85632.0,274
P2868,Sản phẩm 2868,4883.62,375
P2869,Sản phẩm 2869,6976.28,427
P2870,Sản phẩm 2870,11969.38,445
P2871,Sản phẩm 2871,11418.11,446
P2872,Sản phẩm 2872,36204.07,272
P2873,Sản phẩm 2873,43240.58,125
P2874,Sản phẩm 2874,12443.85,499
P2875,Sản phẩm 2875,39966.09,340
P2876,Sản phẩm 2876,27158.44,390
P2877,Sản phẩm 2877,27355.29,406
P2878,Sản phẩm 2878,49548.85,132
P2879,Sản phẩm 2879,94748.01,326
P2880,Sản phẩm 2880,94410.88,131
P2881,Sản phẩm 2881,49518.39,69
P2882,Sản phẩm 2882,48603.24,33
P2883,Sản phẩm 2883,38184.06,194
P2884,Sản phẩm 2884,31712.9,431
P2885,Sản phẩm 2885,23168.23,246
P2886,Sản phẩm 2886,47984.95,463
P2887,Sản phẩm 2887,63976.36,15
P2888,Sản phẩm 2888,57909.75,482
P2889,Sản phẩm 2889,25656.35,430
P2890,Sản phẩm 2890,92529.12,389
P2891,Sản phẩm 2891,91018.67,245
P2892,Sản phẩm 2892,99041.42,45
P2893,Sản phẩm 2893,56813.38,121
P2894,Sản phẩm 2894,96786.06,210
P2895,Sản phẩm 2895,90318.35,474
P2896,Sản phẩm 2896,89658.02,462
P2897,Sản phẩm 2897,53156.87,432
P2898,Sản phẩm 2898,82565.61,86
P2899,Sản phẩm 2899,93429.0,264
P2900,Sản phẩm 2900,91367.65,343
P2901,Sản phẩm 2901,9544.61,10
P2902,Sản phẩm 2902,54726.5,266
P2903,Sản phẩm 2903,93248.36,50
P2904,Sản phẩm 2904,54222.52,271
P2905,Sản phẩm 2905,99899.99,381
P2906,Sản phẩm 2906,63981.05,486
P2907,Sản phẩm 2907,30357.76,311
P2908,Sản phẩm 2908,48964.75,172
P2909,Sản phẩm 2909,41564.19,431
P2910,Sản phẩm 2910,91403.03,191
P2911,Sản phẩm 2911,5801.78,111
P2912,Sản phẩm 2912,96666.68,109
P2913,Sản phẩm 2913,4273.55,43
P2914,Sản phẩm 2914,50321.15,397
P2915,Sản phẩm 2915,89161.77,465
P2916,Sản phẩm 2916,70780.52,95
P2917,Sản phẩm 2917,80219.59,449
P2918,Sản phẩm 2918,34608.79,172
P2919,Sản phẩm 2919,79904.79,144
P2920,Sản phẩm 2920,21901.03,237
P2921,Sản phẩm 2921,52002.76,216
P2922,Sản phẩm 2922,93776.59,191
P2923,Sản phẩm 2923,53641.64,498
P2924,Sản phẩm 2924,37263.51,412
P2925,Sản phẩm 2925,50831.63,5
P2926,Sản phẩm 2926,6500.69,426
P2927,Sản phẩm 2927,16292.14,51
P2928,Sản phẩm 2928,99767.05,214
P2929,Sản phẩm 2929,69593.64,290
P2930,Sản phẩm 2930,77652.41,47
P2931,Sản phẩm 2931,16341.52,141
P2932,Sản phẩm 2932,13361.23,359
P2933,Sản phẩm 2933,44641.09,457
P2934,Sản phẩm 2934,24113.13,304
P2935,Sản phẩm 2935,57995.72,452
P2936,Sản phẩm 2936,34032.28,407
P2937,Sản phẩm 2937,98967.93,297
P2938,Sản phẩm 2938,32426.52,46
P2939,Sản phẩm 2939,81009.98,16
P2940,Sản phẩm 2940,22193.16,142
P2941,Sản phẩm 2941,55018.71,6
P2942,Sản phẩm 2942,17242.28,466
P2943,Sản phẩm 2943,38140.95,50
P2944,Sản phẩm 2944,1492.47,337
P2945,Sản phẩm 2945,30737.79,170
P2946,Sản phẩm 2946,48793.56,479
P2947,Sản phẩm 2947,50959.81,395
P2948,Sản phẩm 2948,65751.96,235
P2949,Sản phẩm 2949,49522.38,33
P2950,Sản phẩm 2950,11778.98,109
P2951,Sản phẩm 2951,88088.71,165
P2952,Sản phẩm 2952,58464.31,386
P2953,Sản phẩm 2953,72760.45,161
P2954,Sản phẩm 2954,41424.03,327
P2955,Sản phẩm 2955,99659.87,452
P2956,Sản phẩm 2956,55897.75,135
P2957,Sản phẩm 2957,47406.33,188
P2958,Sản phẩm 2958,16225.32,114
P2959,Sản phẩm 2959,54967.5,496
P2960,Sản phẩm 2960,72118.76,15
P2961,Sản phẩm 2961,71417.24,101
P2962,Sản phẩm 2962,37667.11,433
P2963,Sản phẩm 2963,49967.72,468
P2964,Sản phẩm 2964,1540.57,331
P2965,Sản phẩm 2965,83326.05,455
P2966,Sản phẩm 2966,64537.93,186
P2967,Sản phẩm 2967,98205.66,14
P2968,Sản phẩm 2968,21188.85,246
P2969,Sản phẩm 2969,3069.44,299
P2970,Sản phẩm 2970,42710.33,437
P2971,Sản phẩm 2971,89589.91,73
P2972,Sản phẩm 2972,69000.7,221
P2973,Sản phẩm 2973,89039.44,388
P2974,Sản phẩm 2974,97758.3,314
P2975,Sản phẩm 2975,41146.43,233
P2976,Sản phẩm 2976,26751.86,84
P2977,Sản phẩm 2977,35153.69,295
P2978,Sản phẩm 2978,52140.77,375
P2979,Sản phẩm 2979,16527.29,83
P2980,Sản phẩm 2980,66277.74,225
P2981,Sản phẩm 2981,9689.03,365
P2982,Sản phẩm 2982,19985.66,489
P2983,Sản phẩm 2983,48294.68,143
P2984,Sản phẩm 2984,21842.47,414
P2985,Sản phẩm 2985,51320.79,147
P2986,Sản phẩm 2986,21579.95,349
P2987,Sản phẩm 2987,81129.41,134
P2988,Sản phẩm 2988,47208.17,146
P2989,Sản phẩm 2989,44783.07,288
P2990,Sản phẩm 2990,29338.34,126
P2991,Sản phẩm 2991,52215.78,263
P2992,Sản phẩm 2992,68526.47,475
P2993,Sản phẩm 2993,34190.73,354
P2994,Sản phẩm 2994,20488.93,83
P2995,Sản phẩm 2995,52529.73,142
P2996,Sản phẩm 2996,84382.58,453
P2997,Sản phẩm 2997,75979.39,444
P2998,Sản phẩm 2998,13527.19,284
P2999,Sản phẩm 2999,10387.94,114
P3000,Sản phẩm 3000,28627.22,125
